pick_date,sid,strategy,top_features,generated_at
2026-05-08,6962,general,"[{""feature"": ""macd_dif"", ""value"": 0.7634426001338142, ""contribution"": -0.02432012980509786, ""contribution_pct"": 18.8, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.8930203052819021, ""contribution"": 0.022310706951878347, ""contribution_pct"": 17.2, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.01775782341264978, ""contribution_pct"": 13.7, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,6982,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -0.6713134760202055, ""contribution"": 0.07488440719461532, ""contribution_pct"": 34.7, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -4.563186065499399, ""contribution"": -0.037756784915912944, ""contribution_pct"": 17.5, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.4500226920628707, ""contribution"": 0.03315385300603132, ""contribution_pct"": 15.4, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,6988,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 4.51118027136575, ""contribution"": 0.06631926626018973, ""contribution_pct"": 31.3, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.5504378170667669, ""contribution"": 0.046318216555599374, ""contribution_pct"": 21.8, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 0.6594932315168265, ""contribution"": 0.03800067985857282, ""contribution_pct"": 17.9, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,6988,general,"[{""feature"": ""macd_dif"", ""value"": -0.23587818113526815, ""contribution"": -0.03625545588489901, ""contribution_pct"": 29.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.13664159552300925, ""contribution"": -0.016754294295080588, ""contribution_pct"": 13.4, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015127693639601243, ""contribution_pct"": 12.1, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7402,general,"[{""feature"": ""vol_ratio"", ""value"": 2.481878432926111, ""contribution"": 0.06598086457109041, ""contribution_pct"": 30.9, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.19732052037047174, ""contribution"": 0.06170555164413382, ""contribution_pct"": 28.9, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.030364568229970246, ""contribution"": -0.01915062583545709, ""contribution_pct"": 9.0, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7402,macd_golden,"[{""feature"": ""macd_dif"", ""value"": -0.030364568229970246, ""contribution"": -0.0846694996568491, ""contribution_pct"": 33.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 4.841786240951007, ""contribution"": 0.04218656642518398, ""contribution_pct"": 16.6, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 2.481878432926111, ""contribution"": -0.03408362115785699, ""contribution_pct"": 13.4, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7556,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -9.030054299194958, ""contribution"": 0.11827961418619945, ""contribution_pct"": 49.7, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 7.272141431833, ""contribution"": 0.031042008317140306, ""contribution_pct"": 13.0, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 24.204983113034473, ""contribution"": 0.02040935072010354, ""contribution_pct"": 8.6, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7610,general,"[{""feature"": ""atr_normalized"", ""value"": 6.775092327217223, ""contribution"": 0.053311721149077625, ""contribution_pct"": 27.5, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 25.158027812895078, ""contribution"": 0.03274424242705237, ""contribution_pct"": 16.9, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.0, ""contribution"": -0.02203968841841874, ""contribution_pct"": 11.4, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7631,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 4.875486694873774, ""contribution"": 0.06420298858950851, ""contribution_pct"": 33.0, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -2.089501057260496, ""contribution"": 0.04418216419357712, ""contribution_pct"": 22.7, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -2.9469548133595285, ""contribution"": -0.027514180596846325, ""contribution_pct"": 14.1, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7708,bb_lower_rebound,"[{""feature"": ""macd_dif"", ""value"": 0.6563362003528397, ""contribution"": -0.06829828847076547, ""contribution_pct"": 28.1, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.15945571990937912, ""contribution"": 0.05031024408817951, ""contribution_pct"": 20.7, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 48.46838831186949, ""contribution"": 0.042606909830856604, ""contribution_pct"": 17.6, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7708,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 3.7123174993885897, ""contribution"": 0.048749670595673845, ""contribution_pct"": 27.5, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.5329182011470281, ""contribution"": 0.041174612638300606, ""contribution_pct"": 23.2, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 0.05981836967751656, ""contribution"": 0.028485823251622588, ""contribution_pct"": 16.1, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7708,general,"[{""feature"": ""macd_dif"", ""value"": 0.6563362003528397, ""contribution"": -0.027448251312786144, ""contribution_pct"": 22.5, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.5169135864893564, ""contribution"": 0.01599961069974962, ""contribution_pct"": 13.1, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 0.15945571990937912, ""contribution"": -0.015896580910667604, ""contribution_pct"": 13.0, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7712,general,"[{""feature"": ""vol_ratio"", ""value"": 2.9322879751952406, ""contribution"": 0.05623571430242195, ""contribution_pct"": 31.7, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 5.819640581059426, ""contribution"": 0.03494508309085061, ""contribution_pct"": 19.7, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 14.810072556551424, ""contribution"": 0.015795040805783266, ""contribution_pct"": 8.9, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7712,volume_breakout,"[{""feature"": ""atr_normalized"", ""value"": 5.819640581059426, ""contribution"": 0.04431517570242982, ""contribution_pct"": 32.4, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 2.9322879751952406, ""contribution"": 0.02907033482482501, ""contribution_pct"": 21.2, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 14.810072556551424, ""contribution"": 0.023459209672236286, ""contribution_pct"": 17.1, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7714,general,"[{""feature"": ""macd_dif"", ""value"": -1.0680335598919726, ""contribution"": -0.03310308418692258, ""contribution_pct"": 30.1, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.01517449152993835, ""contribution_pct"": 13.8, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.7828864701590916, ""contribution"": 0.013248865756341852, ""contribution_pct"": 12.1, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7717,general,"[{""feature"": ""atr_normalized"", ""value"": 9.569898132262614, ""contribution"": 0.036456763099613765, ""contribution_pct"": 25.2, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -20.616661546789146, ""contribution"": -0.030101117544520734, ""contribution_pct"": 20.8, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 12.544893605002951, ""contribution"": 0.02486573960928772, ""contribution_pct"": 17.2, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7728,general,"[{""feature"": ""atr_normalized"", ""value"": 8.27706454722073, ""contribution"": 0.029953571222799645, ""contribution_pct"": 21.4, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -5.940149259069244, ""contribution"": -0.02931905153260597, ""contribution_pct"": 21.0, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.01478813402492451, ""contribution_pct"": 10.6, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7730,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -5.372715581881517, ""contribution"": 0.09728608805368504, ""contribution_pct"": 46.9, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 5.186987645080926, ""contribution"": 0.056559438216685555, ""contribution_pct"": 27.3, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -4.640272456364417, ""contribution"": -0.02623924445771283, ""contribution_pct"": 12.6, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7738,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 3.4142917918799474, ""contribution"": -0.046908863798852986, ""contribution_pct"": 20.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.9014373716632447, ""contribution"": -0.04131374307287471, ""contribution_pct"": 17.6, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.04269573753846265, ""contribution"": -0.035960444260288535, ""contribution_pct"": 15.4, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7740,general,"[{""feature"": ""atr_normalized"", ""value"": 5.853861739311212, ""contribution"": 0.031983317760578826, ""contribution_pct"": 23.3, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -1.4931640415412346, ""contribution"": -0.030233989623069075, ""contribution_pct"": 22.0, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015083638269595112, ""contribution_pct"": 11.0, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7744,general,"[{""feature"": ""atr_normalized"", ""value"": 5.757485258252477, ""contribution"": 0.04065661311278983, ""contribution_pct"": 28.0, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 9.89332164255443, ""contribution"": -0.024000014764321315, ""contribution_pct"": 16.5, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": 24.349840787153198, ""contribution"": 0.02181082507682725, ""contribution_pct"": 15.0, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7749,general,"[{""feature"": ""atr_normalized"", ""value"": 5.519529437559738, ""contribution"": 0.05396656028927785, ""contribution_pct"": 27.5, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 19.590507212657045, ""contribution"": 0.04536200496189938, ""contribution_pct"": 23.1, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 22.617232261554136, ""contribution"": 0.024290430614847505, ""contribution_pct"": 12.4, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7767,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": 0.11163803286543583, ""contribution"": -0.033943367035909264, ""contribution_pct"": 27.9, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.1108436857793493, ""contribution"": -0.029464401946705198, ""contribution_pct"": 24.2, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.08509236439952683, ""contribution"": -0.021228447859331222, ""contribution_pct"": 17.5, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7782,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 3.7136345882231914, ""contribution"": 0.040705696319423106, ""contribution_pct"": 24.2, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.4776767124919854, ""contribution"": 0.04033142319151517, ""contribution_pct"": 24.0, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -3.487143360338142, ""contribution"": -0.039254199197564926, ""contribution_pct"": 23.3, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,7786,general,"[{""feature"": ""macd_dif"", ""value"": -0.47316414386554584, ""contribution"": -0.03359478309573735, ""contribution_pct"": 27.5, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.016053411457970942, ""contribution_pct"": 13.1, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.751925061126994, ""contribution"": 0.01497408184597342, ""contribution_pct"": 12.3, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7788,general,"[{""feature"": ""macd_dif"", ""value"": 4.891425221998787, ""contribution"": 0.033040179226867236, ""contribution_pct"": 24.7, ""direction"": ""+""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.016607466620484342, ""contribution_pct"": 12.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 5.074904382718706, ""contribution"": 0.014517427284415876, ""contribution_pct"": 10.9, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7791,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.3559830947664429, ""contribution"": -0.05986523307021063, ""contribution_pct"": 29.5, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.06635494507395634, ""contribution"": -0.02716936250257023, ""contribution_pct"": 13.4, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.512677434729838, ""contribution"": 0.027052471099173376, ""contribution_pct"": 13.3, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,7811,general,"[{""feature"": ""macd_dif"", ""value"": -4.483891170249166, ""contribution"": -0.034991674531276336, ""contribution_pct"": 26.1, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.505955001443683, ""contribution"": -0.021218247557335958, ""contribution_pct"": 15.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.7567282966958935, ""contribution"": -0.01689129048560179, ""contribution_pct"": 12.6, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,8016,general,"[{""feature"": ""vol_ratio"", ""value"": 2.185437305933565, ""contribution"": 0.04361266837363265, ""contribution_pct"": 28.7, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.0, ""contribution"": -0.019168700699869666, ""contribution_pct"": 12.6, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.018570152289990236, ""contribution_pct"": 12.2, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,8016,volume_breakout,"[{""feature"": ""bias_pct"", ""value"": 21.454788121454786, ""contribution"": -0.06453737860301827, ""contribution_pct"": 34.7, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": 14.155408586773518, ""contribution"": 0.0448432231068933, ""contribution_pct"": 24.1, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 3.6697682436095085, ""contribution"": -0.03077811931887995, ""contribution_pct"": 16.6, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,8033,general,"[{""feature"": ""holders_delta_w_zscore"", ""value"": 2.8722813232690143, ""contribution"": 0.12757687224661565, ""contribution_pct"": 45.6, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 2.5543603265113752, ""contribution"": 0.036834341444944095, ""contribution_pct"": 13.2, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": 0.20402860614067034, ""contribution"": 0.03559658931490536, ""contribution_pct"": 12.7, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,8034,general,"[{""feature"": ""vol_ratio"", ""value"": 3.218169241880194, ""contribution"": 0.06891486336403223, ""contribution_pct"": 40.7, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.1533493172915108, ""contribution"": -0.029646402833786147, ""contribution_pct"": 17.5, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.013951127930084429, ""contribution_pct"": 8.2, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,8045,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 4.885014914326879, ""contribution"": 0.06715119443705198, ""contribution_pct"": 33.9, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.663059820051032, ""contribution"": 0.04418493195822528, ""contribution_pct"": 22.3, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.25690502607918364, ""contribution"": 0.026517646574400325, ""contribution_pct"": 13.4, ""direction"": ""+""}]",2026-05-16T22:47:49+00:00
2026-05-08,8045,general,"[{""feature"": ""macd_dif"", ""value"": -0.663059820051032, ""contribution"": -0.03596775532387987, ""contribution_pct"": 26.6, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -1.9987967110101004, ""contribution"": -0.0174765125412673, ""contribution_pct"": 12.9, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.015754119035227283, ""contribution_pct"": 11.7, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
2026-05-08,8049,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.193488147655879, ""contribution"": -0.037271716435883465, ""contribution_pct"": 24.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.5220131980695373, ""contribution"": 0.034504288018955664, ""contribution_pct"": 22.2, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.01460513517113235, ""contribution"": -0.021057821969794357, ""contribution_pct"": 13.6, ""direction"": ""-""}]",2026-05-16T22:47:49+00:00
